,age,is_hereditary,height,is_smoker,stress,bald_prob
2434,38.0,0.0,163.32460333569247,1.0,6.0,medium
2435,45.0,0.0,155.02989424649823,1.0,5.0,medium
2437,19.0,0.0,160.20495224033215,1.0,3.0,high
2438,23.0,1.0,181.54872795970223,1.0,1.0,high
2439,40.0,0.0,157.08881489229702,1.0,6.0,medium
2440,42.0,0.0,139.171736046924,1.0,1.0,medium
2441,56.0,1.0,154.07921414501922,1.0,6.0,high
2443,34.0,0.0,155.69648846189617,1.0,9.0,high
2444,41.0,1.0,152.83512425492106,1.0,8.0,high
2446,51.0,1.0,161.5116539096254,1.0,2.0,high
2447,31.0,0.0,161.02044573763794,0.0,2.0,medium
2448,57.0,0.0,135.13682206494752,0.0,2.0,high
2449,42.0,0.0,173.89325158735565,1.0,3.0,medium
2450,21.0,1.0,179.17376761384878,1.0,2.0,high
2451,25.0,0.0,176.59126808760908,0.0,1.0,medium
2452,32.0,0.0,156.75778996466838,1.0,5.0,medium
2453,54.0,0.0,178.25564325177814,1.0,10.0,high
2455,42.0,0.0,153.847307737498,0.0,1.0,medium
2456,20.0,0.0,159.67142408259588,1.0,4.0,high
2459,37.0,0.0,172.20410725519076,0.0,4.0,low
2460,40.0,0.0,151.40144183078166,0.0,8.0,low
2461,41.0,0.0,164.31713934696566,0.0,4.0,medium
2463,27.0,0.0,160.78803019600971,1.0,8.0,high
2465,42.0,0.0,170.2784577148825,0.0,10.0,high
2466,51.0,0.0,168.7903361266974,0.0,7.0,high
2467,40.0,1.0,173.3292304285208,1.0,5.0,high
2468,37.0,0.0,180.221242110796,0.0,7.0,high
2470,42.0,0.0,176.25434010265187,1.0,4.0,high
2471,43.0,0.0,170.14517966199924,1.0,8.0,medium
2472,46.0,0.0,159.98881078796057,1.0,5.0,medium
2473,36.0,0.0,183.511389730768,0.0,2.0,medium
2474,48.0,0.0,174.90081855549818,1.0,3.0,high
2475,35.0,0.0,168.30122611615872,0.0,3.0,medium
2478,40.0,1.0,167.8174493099311,1.0,5.0,high
2479,26.0,0.0,157.25694030266692,1.0,1.0,medium
2480,50.0,1.0,170.47841066524697,1.0,7.0,high
2481,49.0,0.0,164.88599746728673,1.0,1.0,high
2482,28.0,0.0,162.22620019815645,1.0,4.0,medium
2483,38.0,0.0,177.30955597758995,0.0,9.0,medium
2485,47.0,1.0,162.25598901341704,0.0,1.0,medium
2486,34.0,0.0,185.6316923910635,1.0,1.0,high
2489,38.0,0.0,150.91205682954302,0.0,10.0,medium
2490,40.0,0.0,173.8718618653828,0.0,1.0,low
2491,55.0,0.0,159.01113319872528,1.0,2.0,high
2492,46.0,0.0,169.9618925482162,1.0,5.0,high
2493,38.0,0.0,163.23274845185077,0.0,2.0,medium
2494,35.0,0.0,185.42240865658988,0.0,7.0,medium
2495,44.0,0.0,184.2147119845072,0.0,6.0,high
2496,63.0,0.0,182.82416937594687,0.0,1.0,high
2497,25.0,1.0,162.08394515022354,0.0,7.0,high
2498,37.0,0.0,173.70213416023083,1.0,10.0,high
2499,41.0,0.0,163.36038474759948,1.0,9.0,high
2500,35.0,0.0,186.72011499487493,0.0,9.0,medium
2502,37.0,0.0,171.0128013646386,0.0,2.0,medium
2503,29.0,0.0,193.47400372565244,1.0,4.0,medium
2504,27.0,1.0,158.15368947430863,0.0,8.0,medium
2505,33.0,1.0,177.2451406597382,1.0,7.0,high
2506,47.0,0.0,171.45428262997416,1.0,10.0,high
2507,50.0,0.0,171.33656798115075,1.0,10.0,high
2508,35.0,0.0,166.83832318593352,0.0,5.0,medium
2511,38.0,0.0,160.61314985461263,1.0,10.0,medium
2513,27.0,0.0,160.9471861345632,1.0,9.0,high
2514,36.0,0.0,176.32997656658318,1.0,1.0,medium
2515,29.0,0.0,176.49804420639546,1.0,6.0,medium
2516,42.0,0.0,181.8057655080356,0.0,5.0,medium
2517,35.0,0.0,171.63727867868647,1.0,2.0,medium
2518,36.0,0.0,171.82193484726653,0.0,7.0,medium
2519,37.0,0.0,150.95624336020688,1.0,5.0,medium
2522,50.0,0.0,149.33273033829397,1.0,5.0,medium
2523,52.0,0.0,177.48203421459735,0.0,2.0,medium
2525,35.0,1.0,169.56761054339435,0.0,2.0,high
2526,42.0,0.0,156.07390025636593,0.0,3.0,medium
2527,45.0,0.0,160.89104129602788,0.0,9.0,high
2528,35.0,0.0,182.58302217920965,1.0,5.0,medium
2529,38.0,1.0,165.7935001079416,0.0,8.0,high
2530,47.0,0.0,179.57626178884396,0.0,5.0,medium
2532,24.0,0.0,173.724310485401,0.0,8.0,medium
2534,49.0,0.0,186.3834003491447,0.0,5.0,high
2535,57.0,1.0,175.81053133124084,0.0,8.0,high
2536,38.0,0.0,164.75493247101426,0.0,5.0,medium
2537,37.0,0.0,154.7080067831655,1.0,7.0,medium
2538,45.0,0.0,171.23643534032482,1.0,3.0,medium
2539,33.0,0.0,160.1065725100949,1.0,4.0,medium
2540,37.0,0.0,162.91756491680832,1.0,7.0,high
2541,48.0,0.0,173.05843825180466,1.0,4.0,high
2543,37.0,0.0,175.4147438142709,0.0,3.0,medium
2544,43.0,1.0,171.47328090623105,0.0,8.0,high
2546,51.0,0.0,169.4552812775314,0.0,7.0,high
2547,31.0,0.0,152.26656870056942,0.0,5.0,medium
2549,51.0,0.0,183.06262818686267,1.0,3.0,high
2550,20.0,0.0,183.42291077873108,1.0,4.0,medium
2551,29.0,0.0,172.87304496910215,0.0,6.0,medium
2552,51.0,0.0,189.22676252503305,0.0,7.0,high
2553,36.0,1.0,165.8244576094553,0.0,8.0,high
2554,28.0,0.0,156.03632484804575,1.0,3.0,medium
2556,37.0,0.0,164.28054565782168,1.0,5.0,medium
2557,39.0,0.0,151.3724123886103,1.0,9.0,high
2558,50.0,0.0,172.86538207777522,1.0,3.0,high
2559,47.0,0.0,177.3190304128221,1.0,9.0,high
2561,40.0,0.0,166.54708775309146,0.0,6.0,medium
2565,27.0,0.0,168.76091768781689,1.0,8.0,medium
2566,46.0,0.0,153.39599461477752,0.0,7.0,high
2567,56.0,0.0,179.31531963393854,1.0,2.0,high
2568,25.0,1.0,168.87214615085384,0.0,9.0,high
2569,40.0,0.0,164.41200961126404,1.0,9.0,medium
2571,32.0,0.0,176.19431125841913,0.0,2.0,medium
2572,23.0,1.0,168.56434882788665,0.0,8.0,high
2573,51.0,0.0,160.7076763764431,0.0,10.0,high
2574,22.0,1.0,173.6759052423438,0.0,1.0,medium
2576,45.0,0.0,164.73202382670388,0.0,5.0,medium
2577,61.0,0.0,180.39315375367664,1.0,5.0,high
2578,39.0,0.0,168.43766021756934,1.0,8.0,medium
2579,33.0,0.0,178.5030690969322,1.0,10.0,medium
2580,63.0,0.0,156.4480323741602,0.0,1.0,medium
2581,42.0,0.0,174.2613393491344,1.0,9.0,high
2583,48.0,0.0,145.39820020177157,0.0,9.0,high
2586,52.0,0.0,150.9544273434739,0.0,7.0,high
2588,37.0,0.0,182.07232704209173,0.0,10.0,medium
2589,33.0,0.0,182.3178345540523,1.0,10.0,medium
2590,45.0,0.0,160.7324929704637,1.0,1.0,medium
2591,42.0,0.0,163.07176220313113,0.0,10.0,high
2593,42.0,0.0,146.79703331788647,0.0,9.0,high
2594,53.0,1.0,198.5294435171316,0.0,2.0,high
2595,41.0,0.0,164.30129628809658,1.0,2.0,medium
2596,13.0,0.0,160.06490373196274,1.0,4.0,medium
2597,58.0,0.0,156.00749253631946,0.0,2.0,high
2598,40.0,1.0,176.3144315926566,0.0,5.0,high
2599,44.0,0.0,174.95767144523995,1.0,5.0,medium
2600,29.0,0.0,155.27313023488364,1.0,3.0,medium
2601,33.0,1.0,170.11447329487433,0.0,9.0,high
2602,48.0,0.0,176.49937732274483,1.0,6.0,high
2603,48.0,0.0,138.63295691231548,0.0,5.0,high
2604,48.0,0.0,177.54767765454625,1.0,1.0,medium
2606,39.0,0.0,156.12256351600965,0.0,1.0,medium
2609,29.0,0.0,157.68229009038868,1.0,9.0,high
2610,37.0,1.0,180.9531162548376,0.0,1.0,medium
2611,45.0,0.0,147.13855534726824,0.0,1.0,medium
2612,42.0,0.0,170.913133964079,1.0,7.0,medium
2613,55.0,0.0,183.324884094902,1.0,10.0,high
2614,51.0,0.0,174.22841284709736,1.0,2.0,high
2615,42.0,0.0,172.24050994410754,1.0,10.0,high
2616,28.0,0.0,167.49805323186527,1.0,3.0,medium
2618,61.0,0.0,163.11310024022464,1.0,7.0,high
2621,37.0,0.0,167.81441355697154,0.0,3.0,medium
2622,28.0,1.0,168.85553889937,1.0,6.0,high
2623,53.0,0.0,158.1673753074168,1.0,2.0,high
2624,27.0,0.0,195.7418517173602,1.0,3.0,medium
2625,50.0,0.0,162.7797504538484,0.0,8.0,high
2627,23.0,0.0,157.67743495579464,0.0,9.0,medium
2628,54.0,0.0,152.7407780892993,1.0,4.0,high
2629,42.0,1.0,171.3516012164554,0.0,8.0,high
2630,48.0,0.0,157.6163209624467,1.0,2.0,medium
2632,50.0,1.0,155.3778524976924,0.0,3.0,medium
2633,37.0,0.0,175.56231559104532,0.0,8.0,medium
2635,37.0,0.0,174.19145748763617,0.0,1.0,medium
2637,52.0,0.0,167.51455847490175,0.0,7.0,high
2639,49.0,1.0,154.20806913188048,1.0,1.0,high
2641,48.0,0.0,150.42604184572824,1.0,6.0,medium
2642,36.0,0.0,185.95052955739845,0.0,4.0,medium
2644,47.0,0.0,151.03142239708706,0.0,9.0,medium
2647,27.0,0.0,159.41062749651903,0.0,6.0,medium
2648,41.0,1.0,158.21791907434755,1.0,8.0,high
2649,54.0,0.0,164.54467933949127,1.0,8.0,high
2650,45.0,1.0,171.26999796116064,1.0,6.0,high
2651,35.0,0.0,140.92453813657878,1.0,4.0,medium
2652,43.0,1.0,167.79231587683523,1.0,3.0,high
2653,32.0,0.0,153.93827871932987,1.0,2.0,medium
2655,27.0,0.0,160.39980704642116,0.0,9.0,medium
2656,27.0,0.0,167.22792576160168,1.0,2.0,high
2657,31.0,1.0,165.08523405611967,1.0,5.0,high
2658,36.0,1.0,188.18274491594275,1.0,2.0,high
2661,40.0,1.0,174.53395627764613,1.0,1.0,high
2662,54.0,0.0,164.00968436083315,1.0,4.0,high
2664,33.0,0.0,173.36720277259585,1.0,5.0,medium
2665,38.0,1.0,166.70709294642643,1.0,4.0,high
2666,25.0,0.0,167.50992511747884,0.0,7.0,medium
2667,36.0,0.0,172.3826741685882,0.0,1.0,medium
2668,42.0,0.0,135.19181829659044,0.0,10.0,high
2670,50.0,0.0,160.92294462908637,1.0,9.0,high
2671,36.0,0.0,180.2055863482373,0.0,10.0,medium
2674,24.0,0.0,162.9992625588284,0.0,9.0,medium
2678,38.0,0.0,146.40689216163625,1.0,3.0,medium
2679,43.0,0.0,150.16275717140385,1.0,2.0,medium
2680,36.0,0.0,161.3088025977982,0.0,2.0,medium
2681,36.0,0.0,170.7441889995438,0.0,4.0,high
2683,30.0,0.0,173.46867390574369,0.0,10.0,medium
2684,24.0,0.0,171.54552593180864,1.0,9.0,medium
2685,32.0,1.0,173.00624818171138,1.0,5.0,high
2686,27.0,0.0,150.236292369836,0.0,2.0,medium
2687,43.0,0.0,170.9162497650876,0.0,9.0,medium
2688,37.0,0.0,184.00311535467333,0.0,1.0,medium
2689,41.0,0.0,163.594624540443,1.0,7.0,high
2690,28.0,1.0,157.07020047852225,1.0,4.0,medium
2691,38.0,0.0,144.40109175251413,0.0,9.0,medium
2692,56.0,0.0,165.53133790329318,0.0,8.0,high
2695,47.0,0.0,174.4147759516636,0.0,3.0,medium
2697,40.0,0.0,166.3297071165876,0.0,4.0,medium
2698,44.0,0.0,171.05537114920068,1.0,8.0,high
2699,31.0,0.0,159.84195875958,1.0,8.0,high
2700,37.0,0.0,174.78198861427916,0.0,6.0,medium
2701,23.0,0.0,141.62663680762327,1.0,4.0,medium
2703,48.0,1.0,153.3820454417853,0.0,3.0,high
2704,40.0,0.0,158.96225692702905,0.0,9.0,high
2706,47.0,0.0,175.59748221989366,1.0,9.0,high
2707,36.0,1.0,164.92796133204786,1.0,7.0,high
2710,35.0,1.0,166.96220691889374,0.0,3.0,high
2711,47.0,0.0,174.05791788749983,0.0,7.0,high
2712,51.0,1.0,153.9208728546491,1.0,1.0,high
2713,37.0,0.0,159.97533012376388,0.0,4.0,medium
2715,30.0,0.0,164.86101603948504,1.0,7.0,high
2716,32.0,0.0,169.30278944746394,1.0,10.0,high
2717,31.0,0.0,154.29351970291754,1.0,7.0,medium
2718,47.0,0.0,158.97738414101843,1.0,3.0,medium
2720,34.0,0.0,158.28223618915104,1.0,8.0,high
2721,48.0,0.0,171.9817838177912,1.0,8.0,high
2722,29.0,0.0,187.60088833986416,1.0,6.0,medium
2723,36.0,0.0,169.65444346452972,0.0,5.0,medium
2724,49.0,0.0,152.56505646635503,0.0,5.0,medium
2725,36.0,0.0,163.10464153094043,1.0,7.0,medium
2726,45.0,0.0,159.86633355323775,0.0,7.0,medium
2730,34.0,0.0,149.24365444833242,1.0,9.0,medium
2731,53.0,0.0,174.78901690039612,0.0,5.0,medium
2732,34.0,0.0,170.57967021072884,0.0,5.0,medium
2733,31.0,0.0,167.34889226643276,1.0,7.0,medium
2736,48.0,1.0,169.64421414592576,0.0,6.0,high
2737,30.0,0.0,179.26579302320374,0.0,2.0,medium
2738,38.0,0.0,154.8977880213287,1.0,4.0,medium
2739,49.0,0.0,155.8549737940624,0.0,9.0,high
2740,30.0,0.0,176.24687299393142,0.0,8.0,medium
2741,21.0,0.0,170.60886836875795,1.0,3.0,medium
2742,33.0,0.0,152.59927908971554,0.0,9.0,high
2743,30.0,0.0,170.70176052224372,0.0,6.0,medium
2744,47.0,0.0,163.3466313764842,1.0,8.0,high
2746,23.0,1.0,151.26818202970256,1.0,8.0,high
2747,56.0,0.0,188.518340204885,1.0,5.0,high
2752,34.0,0.0,157.44038730161276,1.0,8.0,medium
2753,30.0,0.0,173.8781230340713,0.0,2.0,medium
2754,43.0,0.0,164.0839475737754,0.0,7.0,medium
2755,31.0,0.0,174.22207504984024,0.0,3.0,medium
2756,26.0,0.0,146.4015921680215,1.0,2.0,medium
2759,25.0,1.0,196.16156018488988,1.0,6.0,high
2760,34.0,0.0,158.78272648227417,1.0,9.0,medium
2761,42.0,0.0,177.42291895666523,0.0,8.0,medium
2762,52.0,1.0,173.7183174335006,0.0,3.0,high
2763,38.0,0.0,169.56773121450908,0.0,2.0,medium
2764,35.0,0.0,171.22585614765666,1.0,8.0,high
2768,30.0,0.0,155.560112677613,0.0,3.0,high
2769,41.0,0.0,157.82115948787742,0.0,3.0,high
2772,54.0,0.0,168.83109473775897,1.0,6.0,high
2773,49.0,0.0,169.22002839750346,1.0,5.0,high
2775,35.0,0.0,147.41239421462592,1.0,2.0,medium
2776,35.0,0.0,174.25211326914467,0.0,5.0,medium
2779,65.0,0.0,168.4164190932646,1.0,1.0,high
2780,30.0,0.0,151.4554440013657,0.0,9.0,medium
2784,40.0,0.0,174.59777580929037,0.0,8.0,medium
2786,49.0,0.0,174.85754723227316,1.0,1.0,high
2788,45.0,0.0,168.15498973637943,0.0,2.0,medium
2790,33.0,1.0,168.52065699498507,1.0,7.0,high
2791,30.0,0.0,165.94602279194166,1.0,2.0,high
2792,53.0,0.0,199.4035668508957,1.0,5.0,high
2793,42.0,0.0,170.5875965426273,0.0,10.0,high
2794,56.0,0.0,175.9288253025248,1.0,7.0,high
2797,52.0,1.0,168.5786918191855,1.0,4.0,high
2800,31.0,0.0,160.77205371986005,1.0,7.0,medium
2801,38.0,0.0,177.69073305602248,0.0,9.0,medium
2802,37.0,0.0,160.5706344081104,1.0,3.0,medium
2803,8.0,0.0,183.1692527548204,1.0,5.0,medium
2807,53.0,0.0,170.68046973636686,1.0,3.0,high
2808,38.0,0.0,174.81098781344204,0.0,2.0,low
2810,53.0,0.0,169.47605168175528,1.0,6.0,high
2811,51.0,0.0,182.55664231800893,1.0,6.0,high
2812,53.0,0.0,167.10213371172014,0.0,8.0,medium
2813,41.0,0.0,174.0421875511698,0.0,6.0,medium
2814,41.0,1.0,172.68450470070772,1.0,3.0,high
2815,61.0,0.0,169.95211592353746,0.0,6.0,high
2816,35.0,0.0,169.6564937988785,1.0,5.0,medium
2817,41.0,0.0,173.2086627419488,0.0,9.0,high
2818,54.0,0.0,181.30214006228425,0.0,10.0,high
2819,38.0,0.0,158.3437055373295,1.0,5.0,medium
2820,36.0,0.0,169.2098403440013,0.0,7.0,medium
2821,48.0,0.0,166.2551611742696,0.0,9.0,medium
2822,39.0,1.0,169.30660627320756,0.0,3.0,medium
2823,43.0,0.0,147.8061802560569,0.0,4.0,medium
2824,39.0,0.0,162.07966481774525,1.0,3.0,medium
2826,42.0,0.0,151.5931937787643,0.0,4.0,medium
2827,48.0,0.0,171.40070929720963,0.0,2.0,medium
2828,27.0,0.0,161.37132773523018,1.0,6.0,high
2829,32.0,1.0,181.1396306634415,0.0,5.0,medium
2832,30.0,0.0,158.23086450165383,0.0,9.0,medium
2833,41.0,0.0,186.48435458222585,1.0,7.0,high
2836,69.0,0.0,136.10587245569138,1.0,5.0,high
2837,44.0,0.0,178.07956066945346,0.0,3.0,medium
2838,41.0,0.0,159.62883656232017,1.0,10.0,high
2839,57.0,0.0,172.51322340304688,1.0,10.0,high
2840,23.0,0.0,164.73077113801443,0.0,6.0,medium
2841,43.0,0.0,174.42002838892176,0.0,1.0,medium
2842,49.0,0.0,160.94165242504064,0.0,5.0,medium
2843,34.0,1.0,175.47529200663251,0.0,1.0,high
2846,40.0,0.0,175.24247999399438,1.0,5.0,medium
2848,63.0,0.0,172.97229278270137,0.0,1.0,medium
2849,37.0,1.0,163.30908727719222,1.0,8.0,low
2850,38.0,1.0,173.69633829221138,0.0,7.0,high
2852,37.0,0.0,173.75591265952093,0.0,9.0,high
2853,31.0,0.0,166.88471457411248,0.0,10.0,medium
2854,51.0,1.0,154.8575987516075,0.0,1.0,high
2856,52.0,0.0,186.23416435104485,1.0,2.0,high
2857,34.0,0.0,166.52611402398108,0.0,1.0,low
2858,42.0,1.0,159.7561897823032,0.0,2.0,medium
2859,45.0,0.0,160.02465874723853,0.0,4.0,high
2860,47.0,0.0,163.37204403711667,1.0,10.0,high
2861,38.0,1.0,159.7333807951899,1.0,1.0,medium
2862,44.0,0.0,171.85147722401496,0.0,3.0,medium
2864,50.0,1.0,166.9050344259732,0.0,3.0,high
2865,22.0,0.0,178.6896411851488,0.0,1.0,medium
2866,47.0,1.0,166.16939073931837,1.0,7.0,high
2867,33.0,0.0,176.2217000142229,1.0,6.0,medium
2869,43.0,0.0,160.93244150981366,0.0,4.0,high
2871,32.0,0.0,150.52631317899497,0.0,1.0,medium
2873,46.0,0.0,158.17786290944622,0.0,7.0,high
2874,34.0,0.0,166.10204494666678,1.0,4.0,medium
2875,37.0,0.0,161.18716316542282,1.0,4.0,medium
2876,47.0,0.0,175.77024099452356,0.0,2.0,high
2877,53.0,0.0,170.1405751407934,1.0,9.0,high
2878,34.0,0.0,151.98925533394336,0.0,1.0,low
2879,44.0,0.0,164.98560677895313,0.0,1.0,medium
2880,41.0,0.0,182.24469812477344,0.0,1.0,medium
2881,56.0,0.0,158.6140858756574,0.0,2.0,high
2882,40.0,0.0,183.75903133085285,1.0,6.0,medium
2883,46.0,0.0,159.30648614755,1.0,4.0,high
2884,44.0,0.0,153.71690126917682,0.0,5.0,high
2885,41.0,1.0,156.3558223556767,0.0,10.0,high
2886,32.0,0.0,181.3962156820414,0.0,4.0,medium
2887,49.0,0.0,157.9708661841975,0.0,4.0,medium
2888,38.0,0.0,159.92081606265128,0.0,9.0,medium
2889,54.0,0.0,172.24779820292903,1.0,10.0,high
2890,51.0,0.0,159.1333479384472,0.0,3.0,medium
2891,31.0,1.0,160.22283060567742,1.0,2.0,high
2892,49.0,1.0,151.16395289347855,0.0,3.0,medium
2895,29.0,1.0,172.560666784436,0.0,5.0,medium
2896,39.0,0.0,161.13247159617126,0.0,5.0,medium
2898,60.0,0.0,158.51427817959723,1.0,6.0,high
2899,39.0,0.0,176.6073867749544,1.0,6.0,high
2902,42.0,0.0,163.94269489817336,1.0,5.0,high
2903,40.0,0.0,183.57097226878943,1.0,1.0,medium
2905,48.0,0.0,148.707317884942,1.0,3.0,medium
2906,57.0,0.0,158.816770828759,1.0,3.0,medium
2907,34.0,0.0,162.27736095138604,0.0,5.0,medium
2908,38.0,0.0,179.66961112155028,1.0,1.0,medium
2909,51.0,1.0,153.84810750871316,1.0,9.0,high
2910,33.0,0.0,170.79304438322842,0.0,1.0,medium
2911,52.0,0.0,160.2418913245748,0.0,5.0,medium
2912,41.0,0.0,161.02020944503874,0.0,5.0,medium
2914,42.0,1.0,171.56298405625924,1.0,9.0,high
2916,44.0,0.0,155.32977629050976,0.0,2.0,medium
2917,52.0,1.0,180.9091852944262,0.0,3.0,high
2918,30.0,0.0,159.2763601222949,1.0,9.0,medium
2919,41.0,0.0,185.9786329869623,1.0,1.0,medium
2920,45.0,0.0,187.81814355853092,0.0,7.0,high
2921,39.0,0.0,166.37689822856063,1.0,10.0,high
2922,47.0,0.0,183.594975811493,1.0,4.0,high
2923,49.0,0.0,180.40674884702008,1.0,10.0,high
2924,44.0,1.0,184.70483968918097,1.0,5.0,high
2925,39.0,0.0,173.95593244196883,1.0,8.0,high
2926,44.0,0.0,173.6368710720182,0.0,4.0,medium
2927,57.0,0.0,166.61990481181297,1.0,6.0,medium
2929,48.0,1.0,165.01013450320642,0.0,4.0,high
2930,47.0,0.0,180.74999010564449,0.0,8.0,medium
2932,35.0,0.0,143.04679348559384,1.0,4.0,medium
2933,28.0,0.0,162.32004050294188,1.0,9.0,medium
2936,43.0,0.0,167.93736920072527,0.0,4.0,high
2938,33.0,0.0,163.9928260154453,0.0,6.0,medium
2939,38.0,0.0,170.85911059045,1.0,9.0,medium
2940,27.0,0.0,160.06829672629297,1.0,8.0,medium
2941,33.0,1.0,186.18560566201444,0.0,5.0,high
2942,48.0,0.0,184.9742656428628,1.0,4.0,high
2944,34.0,0.0,172.93413380937957,1.0,2.0,medium
2946,50.0,0.0,159.88863450906666,0.0,10.0,high
2947,62.0,0.0,177.6721860132835,1.0,2.0,high
2949,47.0,1.0,157.66024483114896,0.0,4.0,high
2950,59.0,0.0,179.7328338365516,1.0,3.0,high
2952,45.0,0.0,169.77985343197557,0.0,2.0,medium
2956,40.0,0.0,189.21084278268,1.0,7.0,high
2958,43.0,0.0,166.37918689712868,0.0,9.0,medium
2959,40.0,0.0,160.7269665525776,0.0,2.0,medium
2960,34.0,0.0,160.89147179857574,0.0,10.0,medium
2961,45.0,0.0,168.34655611417253,0.0,3.0,medium
2962,44.0,0.0,168.8144898916131,0.0,5.0,medium
2964,32.0,0.0,152.15260636087984,0.0,5.0,medium
2965,45.0,0.0,165.8918320376128,1.0,2.0,medium
2967,55.0,0.0,163.12169117887782,1.0,3.0,high
2968,28.0,1.0,162.03881646390118,1.0,5.0,high
2971,36.0,0.0,195.85529307872537,1.0,1.0,medium
2973,57.0,0.0,168.2218835506212,1.0,3.0,high
2974,35.0,0.0,161.36290800328842,0.0,7.0,medium
2975,37.0,0.0,181.89620766864863,1.0,10.0,medium
2976,40.0,0.0,165.66367746671023,0.0,6.0,medium
2978,45.0,0.0,172.5957336415528,1.0,8.0,high
2979,48.0,0.0,171.33732519028447,1.0,3.0,medium
2981,48.0,0.0,166.27684821672278,1.0,7.0,high
2982,57.0,0.0,165.45256749549264,1.0,3.0,high
2983,59.0,0.0,172.98036240569277,0.0,9.0,high
2985,39.0,0.0,186.1248103725601,1.0,4.0,medium
2986,51.0,0.0,143.7405254111279,1.0,9.0,high
2988,42.0,1.0,184.35976659061205,0.0,3.0,high
2989,36.0,1.0,180.8231059172426,1.0,4.0,high
2991,24.0,1.0,155.19489311263993,0.0,9.0,medium
2992,40.0,0.0,165.42898593440663,0.0,5.0,medium
2993,41.0,0.0,162.48879521729722,0.0,9.0,medium
2995,32.0,0.0,172.20558036248386,0.0,6.0,medium
2996,48.0,0.0,178.0357004000535,1.0,3.0,high
2997,51.0,1.0,170.6929907470861,1.0,4.0,high
2998,30.0,0.0,157.11338182484067,0.0,8.0,high
3000,34.0,0.0,152.8575887682664,1.0,4.0,medium
3001,41.0,0.0,174.44562193070857,1.0,7.0,high
3002,34.0,0.0,161.79678854766652,0.0,7.0,medium
3003,35.0,0.0,162.16512168890927,0.0,9.0,medium
3005,52.0,1.0,170.07435305340465,0.0,7.0,high
3008,41.0,0.0,156.10531886911642,0.0,6.0,medium
3009,40.0,0.0,146.31417729510812,1.0,10.0,high
3010,37.0,0.0,188.09075403026617,1.0,6.0,medium
3013,26.0,1.0,158.4629769027006,0.0,8.0,high
3014,36.0,0.0,154.99296955391156,0.0,2.0,medium
3016,31.0,0.0,162.08720426980915,0.0,9.0,high
3017,43.0,0.0,180.3385462837284,0.0,10.0,high
3018,64.0,1.0,184.454674498502,1.0,3.0,high
3021,34.0,0.0,162.31640178602026,0.0,8.0,high
3023,33.0,0.0,179.03794799057695,1.0,7.0,high
3028,21.0,0.0,151.44057328618416,0.0,8.0,medium
3029,41.0,0.0,172.53483289923415,1.0,1.0,medium
3031,47.0,1.0,154.42950104208956,1.0,5.0,high
3032,39.0,0.0,170.66383594544888,0.0,10.0,medium
3033,36.0,0.0,165.67187352290577,0.0,6.0,medium
3034,29.0,0.0,178.19426792685198,0.0,2.0,medium
3036,35.0,0.0,155.70818016644267,1.0,5.0,high
3037,48.0,0.0,167.05451390050789,0.0,5.0,medium
3039,28.0,0.0,154.6161837277604,0.0,10.0,medium
3041,29.0,0.0,170.6658826682617,1.0,4.0,medium
3042,50.0,0.0,154.7233253174389,1.0,6.0,high
3043,35.0,0.0,163.6141885587281,1.0,3.0,medium
3044,44.0,0.0,156.20466210756246,0.0,7.0,high
3045,53.0,0.0,170.2638291871288,1.0,7.0,high
3046,51.0,0.0,169.37260513200667,1.0,6.0,high
3047,27.0,0.0,157.2062793678428,1.0,6.0,medium
3048,40.0,1.0,179.70251935124816,0.0,2.0,high
3049,42.0,1.0,161.03870201989284,0.0,1.0,high
3050,33.0,0.0,171.0428121380831,1.0,4.0,medium
3052,31.0,0.0,173.8759438535759,0.0,3.0,medium
3053,45.0,0.0,173.2877465818084,1.0,1.0,medium
3054,43.0,1.0,174.5321222826403,0.0,2.0,high
3055,29.0,0.0,167.90338983169897,1.0,1.0,medium
3056,68.0,1.0,177.44796175067876,0.0,3.0,high
3057,36.0,0.0,169.2334800298433,0.0,8.0,medium
3059,46.0,0.0,158.3761109514977,0.0,5.0,high
3060,44.0,0.0,169.62545593013868,1.0,4.0,high
3061,33.0,1.0,175.86092972986705,1.0,3.0,high
3062,54.0,1.0,162.02664866920767,1.0,3.0,high
3064,42.0,1.0,180.843769018199,1.0,6.0,high
3065,43.0,0.0,172.36230722222524,0.0,9.0,high
3066,38.0,0.0,159.8961145686893,1.0,9.0,high
3067,34.0,0.0,158.5192691143481,1.0,7.0,high
3068,21.0,0.0,167.54026803166266,1.0,9.0,high
3069,44.0,0.0,174.99164174466367,1.0,7.0,high
3070,34.0,1.0,161.19249033170613,1.0,1.0,high
3071,32.0,0.0,185.8772858562644,1.0,4.0,medium
3073,47.0,1.0,151.96327245971986,0.0,3.0,high
3074,25.0,0.0,169.82820379512617,1.0,6.0,medium
3075,41.0,0.0,158.16900086518544,1.0,2.0,high
3076,52.0,0.0,162.09776846960145,1.0,6.0,high
3077,45.0,0.0,186.57134529425323,1.0,7.0,high
3078,40.0,0.0,164.92395949655108,0.0,3.0,medium
3079,39.0,0.0,168.40446690752617,1.0,2.0,medium
3082,30.0,1.0,180.28162210950128,0.0,2.0,medium
3083,17.0,0.0,165.4759753862987,0.0,10.0,medium
3085,35.0,1.0,177.4009650171247,0.0,6.0,high
