,age,gender,is_hereditary,is_smoker,stress,bald_prob
4055,32.0,1,0.0,0.0,4.0,medium
4057,54.0,1,0.0,1.0,2.0,high
4058,44.0,1,0.0,1.0,6.0,medium
4059,35.0,1,0.0,0.0,4.0,medium
4060,59.0,0,0.0,1.0,1.0,high
4061,38.0,1,0.0,0.0,6.0,medium
4062,26.0,1,1.0,1.0,4.0,high
4063,46.0,1,0.0,1.0,3.0,high
4064,31.0,0,0.0,1.0,3.0,medium
4066,39.0,0,0.0,1.0,4.0,medium
4067,37.0,1,1.0,1.0,8.0,high
4068,48.0,0,0.0,1.0,5.0,medium
4069,32.0,1,0.0,0.0,7.0,medium
4070,55.0,0,0.0,0.0,9.0,high
4071,29.0,1,0.0,1.0,6.0,high
4072,50.0,1,1.0,1.0,8.0,high
4073,45.0,1,0.0,0.0,4.0,medium
4076,39.0,1,0.0,0.0,9.0,high
4078,35.0,1,0.0,0.0,4.0,medium
4079,43.0,1,0.0,0.0,2.0,medium
4080,49.0,1,1.0,0.0,7.0,high
4081,50.0,1,1.0,0.0,3.0,high
4082,33.0,0,0.0,1.0,2.0,medium
4083,40.0,1,0.0,1.0,9.0,high
4084,40.0,1,0.0,1.0,10.0,high
4085,37.0,0,0.0,1.0,6.0,medium
4086,41.0,1,0.0,1.0,2.0,high
4087,46.0,1,0.0,0.0,9.0,high
4089,49.0,1,0.0,0.0,9.0,high
4090,69.0,1,0.0,1.0,8.0,high
4091,51.0,0,0.0,1.0,1.0,medium
4092,31.0,1,0.0,1.0,4.0,medium
4093,44.0,1,0.0,1.0,1.0,medium
4095,44.0,0,0.0,1.0,5.0,medium
4096,40.0,1,0.0,1.0,3.0,medium
4097,31.0,1,0.0,0.0,9.0,medium
4098,35.0,1,0.0,0.0,7.0,high
4099,53.0,0,0.0,1.0,1.0,medium
4102,14.0,1,1.0,0.0,9.0,medium
4103,21.0,0,0.0,0.0,9.0,medium
4104,53.0,1,1.0,0.0,7.0,high
4106,40.0,1,0.0,1.0,6.0,high
4107,42.0,1,0.0,0.0,2.0,medium
4108,53.0,1,0.0,0.0,5.0,medium
4110,63.0,0,0.0,0.0,9.0,medium
4113,53.0,1,0.0,1.0,2.0,high
4114,23.0,0,0.0,1.0,2.0,medium
4115,53.0,1,0.0,1.0,7.0,high
4116,40.0,1,0.0,0.0,9.0,medium
4118,38.0,1,0.0,1.0,10.0,high
4119,38.0,0,0.0,1.0,2.0,medium
4120,38.0,1,0.0,0.0,9.0,high
4121,45.0,1,0.0,1.0,9.0,high
4122,51.0,0,0.0,1.0,6.0,high
4123,49.0,0,0.0,1.0,8.0,high
4124,41.0,1,0.0,1.0,6.0,high
4131,44.0,1,0.0,0.0,6.0,medium
4132,34.0,1,1.0,1.0,8.0,high
4135,30.0,1,0.0,0.0,10.0,medium
4136,49.0,0,0.0,1.0,5.0,medium
4138,30.0,0,0.0,0.0,8.0,medium
4139,35.0,1,0.0,1.0,3.0,high
4140,36.0,1,0.0,1.0,2.0,medium
4141,23.0,0,1.0,1.0,1.0,high
4142,42.0,1,0.0,1.0,4.0,high
4143,38.0,1,0.0,1.0,1.0,medium
4144,28.0,1,0.0,1.0,2.0,medium
4145,45.0,1,1.0,0.0,6.0,high
4146,33.0,1,0.0,1.0,2.0,medium
4149,46.0,1,1.0,1.0,7.0,high
4150,49.0,1,0.0,1.0,4.0,medium
4151,39.0,1,0.0,0.0,8.0,high
4152,38.0,0,0.0,1.0,3.0,medium
4153,48.0,0,0.0,0.0,9.0,medium
4154,48.0,1,1.0,0.0,7.0,high
4156,41.0,1,0.0,0.0,8.0,high
4157,48.0,0,1.0,0.0,3.0,high
4158,33.0,0,0.0,1.0,9.0,medium
4159,35.0,1,0.0,0.0,4.0,medium
4160,51.0,1,1.0,0.0,4.0,high
4163,32.0,0,0.0,0.0,7.0,medium
4164,26.0,0,0.0,0.0,4.0,medium
4165,71.0,1,1.0,1.0,7.0,high
4166,36.0,1,1.0,0.0,4.0,high
4167,41.0,0,0.0,0.0,4.0,medium
4169,31.0,1,0.0,1.0,8.0,high
4171,45.0,1,0.0,1.0,8.0,high
4173,25.0,0,0.0,0.0,9.0,medium
4174,22.0,0,0.0,0.0,4.0,medium
4178,47.0,0,0.0,1.0,3.0,medium
4179,37.0,0,1.0,1.0,8.0,high
4180,26.0,0,1.0,1.0,5.0,high
4181,48.0,0,0.0,1.0,10.0,high
4182,62.0,1,1.0,1.0,3.0,high
4183,38.0,1,0.0,0.0,6.0,medium
4184,36.0,1,1.0,0.0,6.0,high
4186,48.0,1,0.0,0.0,6.0,high
4187,46.0,1,1.0,0.0,4.0,high
4188,34.0,0,0.0,0.0,10.0,medium
4189,40.0,1,0.0,0.0,4.0,medium
4190,30.0,1,0.0,1.0,1.0,medium
4192,50.0,1,0.0,0.0,9.0,high
4193,27.0,0,0.0,0.0,3.0,low
4194,48.0,1,0.0,1.0,3.0,high
4196,44.0,0,0.0,0.0,2.0,medium
4197,32.0,0,0.0,0.0,2.0,low
4200,50.0,1,0.0,1.0,8.0,medium
4202,32.0,1,1.0,1.0,1.0,high
4203,31.0,0,1.0,0.0,5.0,medium
4204,22.0,0,0.0,0.0,6.0,medium
4205,45.0,1,0.0,1.0,7.0,high
4206,26.0,1,0.0,0.0,4.0,medium
4207,39.0,1,0.0,0.0,10.0,medium
4208,32.0,0,0.0,1.0,7.0,medium
4209,53.0,1,0.0,0.0,2.0,high
4210,43.0,1,0.0,1.0,6.0,high
4211,36.0,1,0.0,1.0,7.0,high
4212,46.0,1,0.0,0.0,6.0,medium
4213,26.0,0,0.0,1.0,1.0,medium
4214,35.0,1,1.0,0.0,1.0,medium
4215,30.0,0,0.0,0.0,1.0,medium
4216,20.0,0,1.0,0.0,3.0,medium
4217,35.0,0,1.0,1.0,7.0,high
4218,23.0,1,0.0,0.0,9.0,medium
4219,28.0,0,0.0,1.0,2.0,medium
4221,43.0,1,0.0,0.0,5.0,medium
4222,35.0,1,0.0,0.0,8.0,high
4225,30.0,0,0.0,0.0,8.0,medium
4227,35.0,0,0.0,1.0,10.0,high
4228,49.0,1,0.0,1.0,3.0,high
4230,13.0,0,0.0,0.0,10.0,medium
4231,45.0,0,0.0,1.0,7.0,high
4232,46.0,1,0.0,0.0,10.0,high
4233,51.0,1,0.0,0.0,1.0,high
4234,47.0,1,0.0,1.0,5.0,medium
4236,20.0,0,1.0,1.0,2.0,medium
4237,42.0,0,0.0,1.0,5.0,medium
4238,11.0,1,0.0,1.0,5.0,medium
4239,62.0,0,0.0,1.0,4.0,high
4240,20.0,1,0.0,0.0,1.0,medium
4242,36.0,0,0.0,0.0,1.0,low
4243,33.0,1,0.0,1.0,1.0,medium
4244,28.0,0,0.0,1.0,8.0,high
4245,20.0,0,0.0,1.0,10.0,medium
4246,47.0,1,1.0,1.0,3.0,high
4247,28.0,1,1.0,1.0,2.0,medium
4248,38.0,0,0.0,0.0,1.0,medium
4249,38.0,0,0.0,0.0,10.0,medium
4250,37.0,1,0.0,1.0,8.0,medium
4251,23.0,1,1.0,0.0,3.0,high
4252,51.0,1,1.0,1.0,2.0,high
4254,27.0,0,0.0,0.0,7.0,medium
4255,46.0,1,0.0,1.0,4.0,high
4256,26.0,1,0.0,0.0,6.0,medium
4257,41.0,1,1.0,0.0,7.0,high
4259,43.0,1,0.0,1.0,8.0,high
4260,27.0,0,0.0,1.0,10.0,high
4261,33.0,0,0.0,0.0,2.0,low
4262,54.0,0,1.0,1.0,3.0,high
4263,33.0,1,0.0,1.0,1.0,medium
4264,34.0,1,0.0,1.0,5.0,medium
4265,49.0,1,0.0,0.0,1.0,medium
4268,48.0,1,0.0,1.0,5.0,medium
4270,44.0,1,0.0,1.0,5.0,high
4271,61.0,1,0.0,0.0,9.0,high
4273,36.0,1,0.0,0.0,8.0,medium
4274,39.0,1,0.0,1.0,3.0,medium
4275,41.0,1,0.0,0.0,8.0,high
4277,28.0,1,1.0,1.0,4.0,high
4278,21.0,0,0.0,1.0,5.0,medium
4280,40.0,0,1.0,1.0,4.0,medium
4281,17.0,0,0.0,0.0,7.0,high
4282,45.0,1,1.0,0.0,3.0,high
4284,45.0,1,0.0,0.0,4.0,high
4285,24.0,1,0.0,1.0,3.0,medium
4287,29.0,1,0.0,1.0,7.0,medium
4288,44.0,1,0.0,1.0,7.0,high
4289,42.0,0,0.0,1.0,3.0,medium
4290,27.0,1,0.0,0.0,1.0,medium
4291,33.0,1,0.0,1.0,3.0,medium
4292,36.0,1,1.0,0.0,9.0,high
4293,43.0,1,0.0,1.0,3.0,medium
4294,32.0,1,0.0,1.0,4.0,medium
4295,44.0,1,0.0,0.0,6.0,medium
4296,36.0,1,0.0,0.0,10.0,medium
4299,41.0,1,0.0,0.0,2.0,high
4300,31.0,1,1.0,1.0,10.0,high
4301,35.0,1,1.0,1.0,7.0,high
4303,37.0,1,0.0,0.0,3.0,medium
4304,39.0,1,0.0,0.0,9.0,medium
4305,55.0,1,0.0,0.0,9.0,high
4306,31.0,0,0.0,1.0,7.0,medium
4307,53.0,1,1.0,1.0,7.0,high
4308,36.0,1,0.0,1.0,2.0,high
4309,53.0,1,0.0,0.0,8.0,high
4310,46.0,1,0.0,1.0,5.0,high
4312,17.0,1,0.0,1.0,7.0,medium
4313,38.0,1,1.0,1.0,8.0,high
4314,57.0,1,0.0,0.0,9.0,high
4316,54.0,1,0.0,0.0,6.0,high
4317,56.0,1,0.0,0.0,8.0,high
4320,28.0,0,1.0,1.0,9.0,high
4321,44.0,1,1.0,1.0,4.0,high
4322,37.0,1,1.0,0.0,9.0,high
4323,60.0,0,0.0,1.0,10.0,high
4324,34.0,1,1.0,0.0,2.0,medium
4325,38.0,1,1.0,0.0,1.0,medium
4326,47.0,0,0.0,1.0,10.0,high
4327,20.0,1,0.0,1.0,5.0,medium
4328,54.0,0,0.0,1.0,9.0,high
4329,11.0,1,0.0,0.0,10.0,medium
4330,32.0,0,1.0,0.0,7.0,medium
4332,41.0,1,1.0,0.0,2.0,high
4334,54.0,1,0.0,0.0,7.0,high
4335,47.0,1,0.0,1.0,2.0,medium
4336,41.0,0,0.0,0.0,7.0,medium
4337,35.0,1,0.0,0.0,4.0,medium
4338,20.0,1,0.0,0.0,9.0,medium
4340,43.0,1,0.0,1.0,5.0,high
4341,32.0,0,0.0,0.0,10.0,medium
4342,47.0,0,1.0,1.0,4.0,high
4344,40.0,1,0.0,0.0,9.0,high
4345,51.0,1,0.0,1.0,8.0,high
4346,47.0,1,1.0,1.0,3.0,high
4348,15.0,0,1.0,0.0,9.0,medium
4349,26.0,1,0.0,1.0,6.0,medium
4350,44.0,1,0.0,1.0,7.0,high
4351,38.0,0,0.0,1.0,8.0,medium
4352,38.0,1,0.0,1.0,8.0,medium
4354,26.0,1,0.0,1.0,3.0,medium
4355,44.0,1,0.0,0.0,1.0,medium
4356,30.0,1,0.0,1.0,4.0,medium
4358,48.0,0,0.0,1.0,8.0,high
4359,47.0,0,0.0,1.0,4.0,medium
4360,27.0,0,1.0,0.0,9.0,high
4363,37.0,1,0.0,0.0,9.0,medium
4364,39.0,1,0.0,0.0,3.0,low
4365,32.0,0,0.0,0.0,8.0,medium
4366,38.0,1,0.0,1.0,6.0,medium
4368,37.0,0,0.0,1.0,2.0,medium
4369,44.0,0,0.0,1.0,5.0,medium
4371,37.0,0,0.0,1.0,10.0,medium
4372,31.0,0,1.0,1.0,5.0,high
4373,46.0,0,0.0,1.0,6.0,high
4374,30.0,0,0.0,0.0,4.0,medium
4375,33.0,0,0.0,0.0,3.0,medium
4377,30.0,0,0.0,0.0,9.0,medium
4378,50.0,0,0.0,0.0,4.0,medium
4379,37.0,1,0.0,1.0,8.0,high
4381,29.0,1,1.0,1.0,3.0,high
4382,41.0,0,0.0,1.0,2.0,medium
4383,49.0,1,0.0,0.0,9.0,high
4384,50.0,1,1.0,1.0,6.0,high
4387,29.0,0,0.0,1.0,1.0,medium
4389,29.0,1,0.0,1.0,10.0,high
4390,35.0,1,0.0,1.0,4.0,high
4391,31.0,0,1.0,1.0,1.0,medium
4392,35.0,0,0.0,0.0,8.0,medium
4393,46.0,1,0.0,0.0,9.0,high
4394,32.0,1,0.0,0.0,2.0,medium
4395,33.0,1,0.0,1.0,6.0,medium
4397,25.0,1,0.0,1.0,6.0,high
4398,32.0,1,0.0,0.0,5.0,medium
4399,40.0,1,0.0,1.0,1.0,medium
4400,38.0,0,0.0,1.0,5.0,medium
4401,32.0,1,0.0,0.0,7.0,medium
4402,54.0,0,0.0,0.0,3.0,medium
4403,28.0,1,0.0,1.0,6.0,high
4404,37.0,1,0.0,1.0,3.0,high
4405,33.0,1,1.0,1.0,7.0,high
4406,47.0,1,0.0,1.0,2.0,high
4407,57.0,1,0.0,0.0,4.0,medium
4409,33.0,1,0.0,0.0,2.0,medium
4411,34.0,1,0.0,0.0,3.0,low
4416,56.0,0,0.0,1.0,1.0,high
4417,42.0,0,0.0,1.0,3.0,medium
4419,32.0,0,1.0,1.0,4.0,high
4420,61.0,1,0.0,0.0,6.0,medium
4421,40.0,1,1.0,0.0,5.0,high
4422,44.0,1,0.0,1.0,1.0,high
4423,38.0,1,0.0,1.0,4.0,medium
4425,31.0,1,0.0,0.0,4.0,medium
4426,48.0,0,0.0,1.0,4.0,high
4429,34.0,1,1.0,0.0,7.0,high
4430,34.0,1,0.0,1.0,3.0,medium
4431,57.0,0,0.0,1.0,1.0,medium
4432,15.0,1,0.0,1.0,5.0,medium
4433,49.0,1,0.0,0.0,3.0,medium
4434,48.0,1,0.0,1.0,7.0,high
4437,33.0,0,0.0,0.0,3.0,medium
4438,44.0,1,0.0,1.0,3.0,high
4439,28.0,1,0.0,0.0,8.0,medium
4440,54.0,1,0.0,1.0,8.0,high
4441,57.0,0,0.0,1.0,9.0,high
4442,44.0,0,0.0,0.0,2.0,medium
4443,58.0,1,0.0,1.0,7.0,high
4444,42.0,0,1.0,1.0,5.0,high
4445,29.0,1,0.0,1.0,6.0,high
4446,37.0,1,0.0,0.0,3.0,medium
4447,50.0,1,0.0,1.0,8.0,high
4448,41.0,0,0.0,0.0,1.0,medium
4449,49.0,0,0.0,1.0,7.0,high
4450,52.0,1,0.0,0.0,6.0,high
4451,38.0,1,0.0,1.0,3.0,high
4452,29.0,0,1.0,0.0,1.0,medium
4453,55.0,0,0.0,1.0,6.0,high
4454,44.0,0,0.0,1.0,5.0,medium
4457,44.0,0,0.0,1.0,5.0,medium
4459,41.0,1,0.0,1.0,3.0,high
4462,47.0,0,0.0,0.0,1.0,medium
4463,33.0,0,0.0,0.0,3.0,medium
4464,28.0,1,1.0,1.0,2.0,high
4465,44.0,1,0.0,1.0,7.0,high
4466,32.0,1,0.0,1.0,1.0,medium
4467,21.0,1,0.0,0.0,3.0,medium
4468,47.0,1,0.0,1.0,7.0,medium
4469,38.0,1,0.0,1.0,3.0,medium
4470,31.0,1,1.0,0.0,10.0,high
4471,46.0,1,0.0,1.0,1.0,high
4472,48.0,1,0.0,0.0,9.0,high
4473,38.0,0,0.0,1.0,3.0,medium
4474,52.0,1,1.0,1.0,1.0,high
4475,36.0,1,0.0,1.0,1.0,medium
4476,54.0,1,0.0,0.0,7.0,high
4477,40.0,1,1.0,0.0,1.0,medium
4478,43.0,1,0.0,0.0,7.0,medium
4479,52.0,1,0.0,0.0,10.0,high
4480,28.0,1,0.0,0.0,7.0,medium
4481,36.0,1,0.0,0.0,1.0,medium
4482,53.0,1,0.0,1.0,9.0,high
4484,52.0,0,1.0,0.0,2.0,high
4485,39.0,1,1.0,1.0,8.0,high
4486,36.0,1,0.0,1.0,8.0,high
4489,22.0,1,0.0,0.0,4.0,medium
4490,43.0,1,0.0,1.0,5.0,high
4491,43.0,0,0.0,1.0,8.0,high
4492,29.0,1,0.0,1.0,8.0,medium
4494,47.0,1,1.0,0.0,1.0,high
4496,43.0,1,0.0,0.0,1.0,medium
4497,45.0,1,0.0,1.0,8.0,high
4499,41.0,0,1.0,0.0,1.0,high
4502,28.0,1,1.0,1.0,3.0,high
4507,35.0,0,0.0,0.0,4.0,medium
4508,61.0,1,1.0,0.0,7.0,high
4512,56.0,1,0.0,1.0,1.0,high
4513,55.0,0,0.0,0.0,6.0,high
4514,27.0,1,1.0,0.0,10.0,high
4515,40.0,1,1.0,1.0,1.0,medium
4516,49.0,1,0.0,0.0,1.0,medium
4517,49.0,1,0.0,1.0,10.0,high
4518,39.0,1,0.0,0.0,9.0,medium
4519,41.0,1,0.0,1.0,9.0,high
4521,47.0,1,0.0,1.0,2.0,medium
4523,41.0,1,0.0,0.0,7.0,medium
4524,24.0,0,1.0,0.0,8.0,high
4525,47.0,0,0.0,1.0,4.0,medium
4528,51.0,1,0.0,0.0,9.0,low
4529,61.0,1,0.0,1.0,6.0,high
4530,65.0,0,0.0,1.0,8.0,high
4531,45.0,1,0.0,1.0,3.0,high
4532,44.0,0,1.0,1.0,8.0,high
4533,40.0,1,1.0,0.0,6.0,high
4534,25.0,1,0.0,0.0,5.0,medium
4535,43.0,0,0.0,1.0,2.0,medium
4536,42.0,1,1.0,0.0,7.0,high
4537,40.0,1,0.0,0.0,5.0,medium
4539,39.0,1,0.0,1.0,9.0,high
4541,36.0,1,0.0,0.0,5.0,medium
4543,35.0,1,0.0,0.0,7.0,high
4544,31.0,1,0.0,0.0,2.0,medium
4545,30.0,1,0.0,0.0,1.0,low
4546,36.0,1,0.0,0.0,7.0,medium
4547,37.0,1,1.0,1.0,2.0,high
4548,37.0,1,1.0,0.0,6.0,high
4549,43.0,1,0.0,0.0,1.0,high
4550,51.0,1,0.0,0.0,2.0,high
4551,63.0,1,0.0,0.0,10.0,high
4552,36.0,1,0.0,0.0,1.0,medium
4553,22.0,0,0.0,1.0,1.0,medium
4554,50.0,0,0.0,1.0,5.0,high
4555,33.0,1,0.0,1.0,6.0,high
4557,25.0,1,0.0,1.0,10.0,high
4558,39.0,0,0.0,1.0,1.0,medium
4559,37.0,0,0.0,0.0,10.0,medium
4560,42.0,1,0.0,0.0,2.0,medium
4563,33.0,1,0.0,0.0,2.0,medium
4564,41.0,1,1.0,1.0,9.0,high
4567,55.0,1,0.0,0.0,2.0,high
4569,55.0,1,0.0,1.0,7.0,high
4570,48.0,1,1.0,0.0,6.0,high
4571,45.0,1,0.0,0.0,4.0,medium
4573,45.0,1,0.0,1.0,1.0,high
4574,43.0,1,0.0,0.0,9.0,high
4576,51.0,0,0.0,1.0,8.0,high
4577,26.0,1,0.0,1.0,7.0,medium
4579,38.0,1,0.0,0.0,9.0,medium
4580,29.0,0,1.0,0.0,3.0,medium
4581,45.0,1,0.0,1.0,2.0,high
4582,56.0,1,0.0,0.0,4.0,high
4584,32.0,1,0.0,0.0,8.0,medium
4585,54.0,0,0.0,1.0,10.0,high
4586,36.0,0,0.0,1.0,8.0,medium
4588,26.0,0,0.0,0.0,5.0,medium
4589,42.0,0,1.0,0.0,1.0,low
4590,43.0,0,1.0,0.0,1.0,medium
4591,35.0,1,1.0,0.0,4.0,medium
4592,35.0,1,0.0,1.0,2.0,medium
4593,41.0,1,0.0,0.0,10.0,high
4594,43.0,1,0.0,1.0,2.0,high
4599,51.0,0,0.0,0.0,7.0,medium
4601,39.0,1,0.0,1.0,8.0,high
4602,38.0,1,0.0,0.0,1.0,low
4603,32.0,1,0.0,1.0,8.0,high
4606,36.0,0,0.0,1.0,6.0,medium
4607,44.0,0,1.0,0.0,3.0,high
4609,28.0,1,0.0,0.0,2.0,medium
4611,37.0,0,1.0,1.0,6.0,high
4612,37.0,1,0.0,1.0,7.0,medium
4613,32.0,1,1.0,1.0,4.0,high
4614,42.0,1,0.0,1.0,5.0,high
4616,34.0,1,0.0,1.0,2.0,medium
4617,44.0,1,0.0,1.0,9.0,high
4619,35.0,1,0.0,1.0,5.0,medium
4620,28.0,1,1.0,0.0,2.0,medium
4621,53.0,1,0.0,1.0,4.0,high
4624,41.0,0,0.0,1.0,9.0,high
4625,44.0,0,0.0,1.0,2.0,medium
4626,44.0,0,1.0,0.0,4.0,high
4627,49.0,0,0.0,1.0,1.0,medium
4628,44.0,1,0.0,0.0,6.0,high
4632,47.0,1,0.0,1.0,9.0,high
4633,34.0,0,0.0,0.0,7.0,medium
4634,43.0,1,0.0,1.0,8.0,high
4635,43.0,1,0.0,0.0,3.0,medium
4636,32.0,1,0.0,1.0,9.0,high
4637,40.0,0,1.0,1.0,1.0,high
4638,40.0,1,1.0,0.0,2.0,high
4640,39.0,1,1.0,1.0,4.0,high
4641,48.0,1,0.0,0.0,5.0,high
4642,32.0,1,0.0,1.0,10.0,high
4643,53.0,1,0.0,0.0,5.0,high
4645,58.0,1,0.0,0.0,8.0,high
4646,38.0,1,1.0,1.0,7.0,low
4647,29.0,1,1.0,1.0,8.0,high
4648,31.0,0,0.0,0.0,4.0,medium
4649,20.0,1,1.0,0.0,4.0,medium
4650,40.0,1,0.0,1.0,3.0,medium
4651,43.0,1,0.0,0.0,1.0,medium
4652,41.0,1,0.0,0.0,7.0,high
4653,27.0,0,1.0,0.0,5.0,medium
4654,52.0,1,0.0,1.0,1.0,high
4655,43.0,1,0.0,0.0,3.0,high
4657,59.0,1,0.0,0.0,6.0,high
4660,39.0,0,0.0,0.0,2.0,medium
4663,51.0,1,0.0,1.0,9.0,high
4664,47.0,1,0.0,1.0,5.0,medium
4665,52.0,1,0.0,1.0,8.0,high
4667,52.0,1,0.0,1.0,2.0,high
4670,31.0,0,0.0,1.0,1.0,medium
4671,33.0,0,0.0,0.0,3.0,low
4672,56.0,1,0.0,1.0,6.0,high
4673,38.0,1,1.0,1.0,6.0,high
4674,29.0,0,0.0,0.0,9.0,medium
4676,45.0,1,0.0,1.0,6.0,high
4677,46.0,0,0.0,0.0,6.0,medium
4678,48.0,1,0.0,1.0,4.0,high
4680,37.0,1,0.0,1.0,7.0,medium
4681,47.0,1,1.0,1.0,1.0,high
4682,46.0,1,0.0,1.0,9.0,high
4683,32.0,1,0.0,0.0,10.0,medium
4684,24.0,1,0.0,1.0,6.0,medium
4686,22.0,1,0.0,0.0,5.0,high
4688,37.0,1,0.0,0.0,1.0,medium
4689,35.0,1,0.0,1.0,6.0,medium
4690,41.0,0,0.0,0.0,3.0,medium
4691,31.0,1,0.0,1.0,6.0,medium
4692,46.0,1,1.0,1.0,10.0,high
4693,43.0,0,1.0,1.0,9.0,high
4694,36.0,1,0.0,1.0,8.0,high
4695,45.0,0,0.0,1.0,6.0,medium
4696,47.0,1,0.0,0.0,2.0,medium
4698,25.0,0,0.0,1.0,6.0,medium
4699,38.0,1,0.0,1.0,1.0,medium
4702,23.0,1,0.0,1.0,2.0,medium
4704,38.0,1,0.0,0.0,4.0,medium
4705,52.0,0,0.0,1.0,6.0,high
4706,49.0,1,0.0,0.0,1.0,medium
4709,23.0,1,0.0,1.0,3.0,high
4710,34.0,0,0.0,1.0,10.0,high
4711,33.0,1,0.0,1.0,10.0,medium
4712,31.0,1,1.0,1.0,6.0,high
4713,50.0,0,1.0,0.0,1.0,medium
4715,16.0,0,0.0,1.0,1.0,medium
4716,33.0,0,0.0,0.0,1.0,medium
4717,36.0,1,0.0,1.0,7.0,high
4718,39.0,1,0.0,1.0,3.0,medium
4719,44.0,1,0.0,1.0,9.0,high
4720,51.0,1,0.0,0.0,2.0,high
4721,41.0,1,0.0,0.0,10.0,low
4723,37.0,1,0.0,0.0,6.0,medium
4724,46.0,0,1.0,1.0,2.0,high
4725,38.0,1,0.0,1.0,2.0,medium
4726,45.0,1,0.0,1.0,6.0,high
4727,50.0,1,1.0,1.0,8.0,high
4728,31.0,1,1.0,0.0,2.0,medium
4729,31.0,0,0.0,0.0,4.0,medium
4730,43.0,0,0.0,1.0,1.0,medium
4731,45.0,1,1.0,0.0,2.0,high
4733,37.0,0,0.0,0.0,3.0,medium
4734,56.0,1,0.0,1.0,1.0,high
4735,32.0,0,0.0,1.0,3.0,medium
4736,47.0,0,0.0,0.0,1.0,medium
4739,61.0,0,0.0,0.0,2.0,medium
4740,32.0,1,1.0,0.0,1.0,high
4741,50.0,1,0.0,0.0,3.0,medium
4742,26.0,1,0.0,0.0,5.0,medium
4743,38.0,1,0.0,1.0,10.0,high
4744,45.0,0,1.0,0.0,2.0,medium
4748,51.0,1,0.0,0.0,6.0,high
4752,50.0,0,0.0,0.0,8.0,medium
4753,48.0,1,0.0,0.0,8.0,medium
4754,17.0,1,0.0,0.0,4.0,low
4755,46.0,1,0.0,0.0,10.0,high
4756,33.0,1,0.0,1.0,2.0,medium
4758,40.0,1,0.0,1.0,10.0,high
4760,31.0,1,0.0,1.0,4.0,medium
4762,42.0,1,0.0,1.0,8.0,high
4764,37.0,1,0.0,1.0,4.0,high
4765,50.0,1,1.0,1.0,3.0,high
4767,59.0,0,0.0,0.0,2.0,medium
4768,48.0,1,0.0,0.0,4.0,medium
4769,49.0,0,0.0,0.0,10.0,medium
4770,51.0,0,0.0,1.0,7.0,high
4771,40.0,1,1.0,0.0,4.0,high
4773,50.0,0,0.0,1.0,1.0,medium
4774,43.0,0,0.0,0.0,2.0,medium
4775,17.0,0,0.0,0.0,7.0,low
4776,30.0,0,0.0,1.0,6.0,medium
4777,44.0,0,0.0,0.0,4.0,medium
4779,35.0,1,1.0,1.0,4.0,high
4780,45.0,1,0.0,1.0,9.0,high
4781,28.0,1,0.0,0.0,1.0,high
4782,27.0,1,0.0,0.0,9.0,medium
4783,33.0,1,0.0,0.0,2.0,medium
4785,34.0,1,1.0,0.0,1.0,high
4786,11.0,0,1.0,0.0,7.0,medium
4787,53.0,1,0.0,1.0,4.0,high
4788,35.0,1,0.0,0.0,2.0,medium
4790,41.0,1,0.0,0.0,1.0,medium
4792,35.0,0,0.0,1.0,9.0,medium
4793,35.0,1,0.0,1.0,6.0,medium
4794,37.0,1,0.0,1.0,4.0,medium
4796,30.0,1,0.0,1.0,5.0,medium
4798,37.0,0,0.0,1.0,8.0,medium
4799,33.0,0,1.0,1.0,10.0,high
4800,37.0,0,0.0,1.0,9.0,medium
4801,44.0,1,1.0,0.0,2.0,high
4802,44.0,1,0.0,0.0,5.0,high
4803,39.0,1,0.0,1.0,3.0,medium
4804,45.0,0,0.0,1.0,2.0,high
4805,48.0,1,1.0,1.0,5.0,high
4806,38.0,1,0.0,1.0,5.0,medium
4808,34.0,1,0.0,0.0,5.0,medium
4810,41.0,1,0.0,1.0,6.0,medium
4812,37.0,1,0.0,0.0,3.0,medium
4813,24.0,1,0.0,1.0,3.0,medium
4814,41.0,1,0.0,1.0,7.0,high
4816,56.0,1,0.0,1.0,5.0,high
4817,51.0,0,0.0,1.0,4.0,high
4819,40.0,1,0.0,0.0,5.0,medium
4821,54.0,1,0.0,0.0,10.0,high
4824,29.0,1,0.0,1.0,3.0,medium
4825,69.0,1,1.0,1.0,1.0,high
4826,45.0,1,0.0,0.0,3.0,medium
4827,33.0,1,0.0,1.0,9.0,high
4828,30.0,1,0.0,1.0,9.0,high
4830,38.0,1,0.0,1.0,6.0,high
4831,48.0,1,0.0,0.0,7.0,medium
4832,43.0,0,0.0,1.0,1.0,medium
4835,42.0,1,0.0,1.0,4.0,high
4836,25.0,1,0.0,0.0,8.0,high
4837,48.0,0,0.0,1.0,8.0,high
4838,29.0,1,1.0,0.0,10.0,high
4839,39.0,1,0.0,0.0,7.0,medium
4840,42.0,1,1.0,1.0,3.0,high
4841,36.0,1,0.0,0.0,4.0,medium
4843,48.0,1,1.0,1.0,8.0,high
4844,38.0,0,0.0,1.0,7.0,medium
4846,31.0,1,0.0,0.0,2.0,medium
4848,40.0,0,1.0,0.0,8.0,medium
4849,37.0,0,0.0,0.0,3.0,low
4850,68.0,1,0.0,1.0,5.0,high
4851,33.0,1,0.0,0.0,10.0,medium
4852,51.0,1,0.0,0.0,7.0,high
